pkt_id,src,rsu,gen_time,enq_time,start_tx,end_tx,rx_time,success,reason,size_bits
pkt_10684,flow_ns_j3.20,rsu_22,285.0,285.0,285.1,285.10040989295715,285.10040989295715,True,ok,8192
pkt_10720,flow_ew_j2.30,rsu_0,285.1,285.1,285.2,285.20040962195185,285.20040962195185,True,ok,8192
pkt_10718,flow_ew_j2.28,rsu_1,285.1,285.1,285.2,285.20040974503274,285.20040974503274,True,ok,8192
pkt_10717,flow_ew_j2.27,rsu_2,285.1,285.1,285.2,285.20040965465853,285.20040965465853,True,ok,8192
pkt_10713,flow_ew_j2.23,rsu_5,285.1,285.1,285.2,285.2004097799322,285.2004097799322,True,ok,8192
pkt_10688,flow_ew_full.12,rsu_7,285.1,285.1,285.2,285.20040974255187,285.20040974255187,True,ok,8192
pkt_10706,flow_ew_j2.16,rsu_8,285.1,285.1,285.2,285.20040979921185,285.20040979921185,True,ok,8192
pkt_10704,flow_ew_full.9,rsu_9,285.1,285.1,285.2,285.20040980648537,285.20040980648537,True,ok,8192
pkt_10700,flow_ew_full.5,rsu_10,285.1,285.1,285.2,285.2004097953292,285.2004097953292,True,ok,8192
pkt_10695,flow_ew_full.19,rsu_15,285.1,285.1,285.2,285.2004096331019,285.2004096331019,True,ok,8192
pkt_10589,flow_ew_full.16,rsu_21,283.1,283.1,285.2,285.20040970693805,285.20040970693805,True,ok,8192
pkt_10719,flow_ew_j2.29,rsu_1,285.1,285.1,285.3,285.3004098199154,285.3004098199154,True,ok,8192
pkt_10708,flow_ew_j2.18,rsu_7,285.1,285.1,285.3,285.30040978049556,285.30040978049556,True,ok,8192
pkt_10701,flow_ew_full.6,rsu_10,285.1,285.1,285.3,285.30040967717747,285.30040967717747,True,ok,8192
pkt_10724,flow_ns_j2.25,rsu_12,285.3,285.3,285.3,285.3004097643808,285.3004097643808,True,ok,8192
pkt_10715,flow_ew_j2.25,rsu_15,285.1,285.1,285.3,285.300409661235,285.300409661235,True,ok,8192
pkt_10723,flow_ns_j2.18,rsu_16,285.3,285.3,285.3,285.3004097482618,285.3004097482618,True,ok,8192
pkt_10603,flow_ew_j2.17,rsu_21,283.1,283.1,285.3,285.30040964009663,285.30040964009663,True,ok,8192
pkt_10725,flow_ns_j3.18,rsu_22,285.3,285.3,285.3,285.3004098605736,285.3004098605736,True,ok,8192
pkt_10726,flow_ns_j3.22,rsu_6,285.4,285.4,285.4,285.40040974039977,285.40040974039977,True,ok,8192
pkt_10702,flow_ew_full.7,rsu_10,285.1,285.1,285.4,285.4004098270285,285.4004098270285,True,ok,8192
pkt_10716,flow_ew_j2.26,rsu_15,285.1,285.1,285.4,285.4004096669841,285.4004096669841,True,ok,8192
pkt_10605,flow_ew_j2.19,rsu_21,283.1,283.1,285.4,285.4004096331019,285.4004096331019,True,ok,8192
pkt_10703,flow_ew_full.8,rsu_10,285.1,285.1,285.5,285.5004098423078,285.5004098423078,True,ok,8192
pkt_10727,flow_ns_j2.22,rsu_14,285.5,285.5,285.5,285.5004097074888,285.5004097074888,True,ok,8192
pkt_10721,flow_ns_j2.21,rsu_15,285.2,285.2,285.5,285.50040981720394,285.50040981720394,True,ok,8192
pkt_10606,flow_ew_j2.20,rsu_21,283.1,283.1,285.5,285.5004096555691,285.5004096555691,True,ok,8192
pkt_10728,flow_ns_j2.19,rsu_16,285.6,285.6,285.6,285.6004098187399,,False,rx_error,8192
pkt_10607,flow_ew_j2.21,rsu_21,283.1,283.1,285.6,285.60040970647026,285.60040970647026,True,ok,8192
pkt_10729,flow_ns_j3.19,rsu_22,285.6,285.6,285.6,285.6004097944312,285.6004097944312,True,ok,8192
pkt_10730,flow_ns_j2.23,rsu_14,285.7,285.7,285.7,285.70040985853734,285.70040985853734,True,ok,8192
pkt_10732,flow_ns_j3.23,rsu_19,285.7,285.7,285.7,285.7004097978747,285.7004097978747,True,ok,8192
pkt_10608,flow_ew_j2.22,rsu_21,283.1,283.1,285.7,285.7004097314902,285.7004097314902,True,ok,8192
pkt_10731,flow_ns_j3.16,rsu_22,285.7,285.7,285.7,285.70040977470813,285.70040977470813,True,ok,8192
pkt_10617,flow_ns_j3.21,rsu_21,283.2,283.2,285.8,285.8004099290524,,False,rx_error,8192
pkt_10620,flow_ns_j3.18,rsu_21,283.3,283.3,285.9,285.9504100323323,,False,handoff_ok,8192
pkt_10735,flow_ns_j2.24,rsu_13,286.0,286.0,286.0,286.00040967348014,286.00040967348014,True,ok,8192
pkt_10733,flow_ns_j2.17,rsu_16,286.0,286.0,286.0,286.00040972836297,286.00040972836297,True,ok,8192
pkt_10738,flow_ns_j3.24,rsu_19,286.0,286.0,286.0,286.0004098205948,286.0004098205948,True,ok,8192
pkt_10632,flow_ns_j3.20,rsu_21,284.0,284.0,286.0,286.05041001594344,286.05041001594344,True,handoff_ok,8192
pkt_10736,flow_ns_j3.17,rsu_22,286.0,286.0,286.0,286.0004096953091,286.0004096953091,True,ok,8192
pkt_10751,flow_ew_full.22,rsu_0,286.1,286.1,286.1,286.10040970566445,286.10040970566445,True,ok,8192
pkt_10750,flow_ew_full.21,rsu_1,286.1,286.1,286.1,286.1004096429153,286.1004096429153,True,ok,8192
pkt_10749,flow_ew_full.20,rsu_2,286.1,286.1,286.1,286.10040964022335,286.10040964022335,True,ok,8192
pkt_10767,flow_ew_j2.24,rsu_4,286.1,286.1,286.1,286.10040983925904,286.10040983925904,True,ok,8192
pkt_10746,flow_ew_full.17,rsu_5,286.1,286.1,286.1,286.10040976482753,286.10040976482753,True,ok,8192
pkt_10741,flow_ew_full.12,rsu_7,286.1,286.1,286.1,286.10040978350264,286.10040978350264,True,ok,8192
pkt_10740,flow_ew_full.11,rsu_8,286.1,286.1,286.1,286.10040993048926,286.10040993048926,True,ok,8192
pkt_10757,flow_ew_full.9,rsu_9,286.1,286.1,286.1,286.1004098417172,,False,rx_error,8192
pkt_10739,flow_ew_full.10,rsu_10,286.1,286.1,286.1,286.1004099195938,286.1004099195938,True,ok,8192
pkt_10747,flow_ew_full.18,rsu_15,286.1,286.1,286.1,286.10040964009664,286.10040964009664,True,ok,8192
pkt_10734,flow_ns_j2.20,rsu_16,286.0,286.0,286.1,286.10040978468345,286.10040978468345,True,ok,8192
pkt_10637,flow_ew_full.13,rsu_21,284.1,284.1,286.1,286.1004096599994,286.1004096599994,True,ok,8192
pkt_10737,flow_ns_j3.20,rsu_22,286.0,286.0,286.1,286.10040984611186,286.10040984611186,True,ok,8192
pkt_10773,flow_ew_j2.30,rsu_0,286.1,286.1,286.2,286.2004096642256,286.2004096642256,True,ok,8192
pkt_10771,flow_ew_j2.28,rsu_1,286.1,286.1,286.2,286.20040978891745,286.20040978891745,True,ok,8192
pkt_10770,flow_ew_j2.27,rsu_2,286.1,286.1,286.2,286.20040970508103,286.20040970508103,True,ok,8192
pkt_10766,flow_ew_j2.23,rsu_5,286.1,286.1,286.2,286.20040973497754,286.20040973497754,True,ok,8192
pkt_10761,flow_ew_j2.18,rsu_7,286.1,286.1,286.2,286.2004098236249,286.2004098236249,True,ok,8192
pkt_10758,flow_ew_j2.15,rsu_8,286.1,286.1,286.2,286.20040962299646,286.20040962299646,True,ok,8192
pkt_10752,flow_ew_full.4,rsu_10,286.1,286.1,286.2,286.2004096088041,286.2004096088041,True,ok,8192
pkt_10748,flow_ew_full.19,rsu_15,286.1,286.1,286.2,286.2004096331019,286.2004096331019,True,ok,8192
pkt_10638,flow_ew_full.14,rsu_21,284.1,284.1,286.2,286.20040968271917,286.20040968271917,True,ok,8192
pkt_10775,flow_ns_j3.21,rsu_22,286.2,286.2,286.2,286.2004099175726,,False,rx_error,8192
pkt_10772,flow_ew_j2.29,rsu_1,286.1,286.1,286.3,286.3004097731941,,False,rx_error,8192
pkt_10759,flow_ew_j2.16,rsu_8,286.1,286.1,286.3,286.30040974248175,286.30040974248175,True,ok,8192
pkt_10753,flow_ew_full.5,rsu_10,286.1,286.1,286.3,286.3004098551222,286.3004098551222,True,ok,8192
pkt_10777,flow_ns_j2.25,rsu_12,286.3,286.3,286.3,286.3004098134256,286.3004098134256,True,ok,8192
pkt_10768,flow_ew_j2.25,rsu_15,286.1,286.1,286.3,286.3004096604422,286.3004096604422,True,ok,8192
pkt_10776,flow_ns_j2.18,rsu_16,286.3,286.3,286.3,286.3004097006054,286.3004097006054,True,ok,8192
pkt_10639,flow_ew_full.15,rsu_21,284.1,284.1,286.3,286.3004096795642,286.3004096795642,True,ok,8192
pkt_10778,flow_ns_j3.18,rsu_22,286.3,286.3,286.3,286.30040981692423,286.30040981692423,True,ok,8192
pkt_10779,flow_ns_j3.22,rsu_6,286.4,286.4,286.4,286.4004096894292,286.4004096894292,True,ok,8192
pkt_10754,flow_ew_full.6,rsu_10,286.1,286.1,286.4,286.40040962592747,286.40040962592747,True,ok,8192
pkt_10769,flow_ew_j2.26,rsu_15,286.1,286.1,286.4,286.40040966038174,286.40040966038174,True,ok,8192
pkt_10640,flow_ew_full.16,rsu_21,284.1,284.1,286.4,286.4004097048869,286.4004097048869,True,ok,8192
pkt_10755,flow_ew_full.7,rsu_10,286.1,286.1,286.5,286.50040978143113,286.50040978143113,True,ok,8192
pkt_10780,flow_ns_j2.22,rsu_14,286.5,286.5,286.5,286.50040974922314,286.50040974922314,True,ok,8192
pkt_10774,flow_ns_j2.21,rsu_15,286.2,286.2,286.5,286.50040985966433,,False,rx_error,8192
pkt_10655,flow_ew_j2.17,rsu_21,284.1,284.1,286.5,286.5004096400966,286.5004096400966,True,ok,8192
pkt_10756,flow_ew_full.8,rsu_10,286.1,286.1,286.6,286.6004097894482,286.6004097894482,True,ok,8192
pkt_10781,flow_ns_j2.19,rsu_16,286.6,286.6,286.6,286.600409771669,286.600409771669,True,ok,8192
pkt_10657,flow_ew_j2.19,rsu_21,284.1,284.1,286.6,286.60040963310195,286.60040963310195,True,ok,8192
pkt_10782,flow_ns_j3.19,rsu_22,286.6,286.6,286.6,286.6004097464181,286.6004097464181,True,ok,8192
pkt_10783,flow_ns_j2.23,rsu_14,286.7,286.7,286.7,286.70040981450387,286.70040981450387,True,ok,8192
pkt_10785,flow_ns_j3.23,rsu_19,286.7,286.7,286.7,286.70040984252097,286.70040984252097,True,ok,8192
pkt_10658,flow_ew_j2.20,rsu_21,284.1,284.1,286.7,286.7004096555691,286.7004096555691,True,ok,8192
pkt_10784,flow_ns_j3.16,rsu_22,286.7,286.7,286.7,286.70040973073657,286.70040973073657,True,ok,8192
pkt_10659,flow_ew_j2.21,rsu_21,284.1,284.1,286.8,286.8004097064683,286.8004097064683,True,ok,8192
pkt_10660,flow_ew_j2.22,rsu_21,284.1,284.1,286.9,286.90040973092096,286.90040973092096,True,ok,8192
pkt_10788,flow_ns_j2.24,rsu_13,287.0,287.0,287.0,287.0004096325788,287.0004096325788,True,ok,8192
pkt_10786,flow_ns_j2.17,rsu_16,287.0,287.0,287.0,287.00040968086387,287.00040968086387,True,ok,8192
pkt_10791,flow_ns_j3.24,rsu_19,287.0,287.0,287.0,287.00040977303314,287.00040977303314,True,ok,8192
pkt_10669,flow_ns_j3.21,rsu_21,284.2,284.2,287.0,287.05040998900324,287.05040998900324,True,handoff_ok,8192
pkt_10789,flow_ns_j3.17,rsu_22,287.0,287.0,287.0,287.00040964531735,287.00040964531735,True,ok,8192
pkt_10804,flow_ew_full.22,rsu_0,287.1,287.1,287.1,287.1004097497717,287.1004097497717,True,ok,8192
pkt_10803,flow_ew_full.21,rsu_1,287.1,287.1,287.1,287.1004096920943,287.1004096920943,True,ok,8192
pkt_10802,flow_ew_full.20,rsu_2,287.1,287.1,287.1,287.10040961069814,287.10040961069814,True,ok,8192
pkt_10820,flow_ew_j2.24,rsu_4,287.1,287.1,287.1,287.10040988631414,287.10040988631414,True,ok,8192
pkt_10799,flow_ew_full.17,rsu_5,287.1,287.1,287.1,287.100409718643,287.100409718643,True,ok,8192
pkt_10794,flow_ew_full.12,rsu_7,287.1,287.1,287.1,287.10040982892446,287.10040982892446,True,ok,8192
pkt_10793,flow_ew_full.11,rsu_8,287.1,287.1,287.1,287.1004098833865,287.1004098833865,True,ok,8192
pkt_10810,flow_ew_full.9,rsu_9,287.1,287.1,287.1,287.1004098808291,287.1004098808291,True,ok,8192
pkt_10792,flow_ew_full.10,rsu_10,287.1,287.1,287.1,287.10040986911383,287.10040986911383,True,ok,8192
pkt_10800,flow_ew_full.18,rsu_15,287.1,287.1,287.1,287.10040964009664,287.10040964009664,True,ok,8192
pkt_10787,flow_ns_j2.20,rsu_16,287.0,287.0,287.1,287.10040973832423,287.10040973832423,True,ok,8192
pkt_10689,flow_ew_full.13,rsu_21,285.1,285.1,287.1,287.1004096599994,287.1004096599994,True,ok,8192
pkt_10790,flow_ns_j3.20,rsu_22,287.0,287.0,287.1,287.1004097992203,287.1004097992203,True,ok,8192
pkt_10826,flow_ew_j2.30,rsu_0,287.1,287.1,287.2,287.20040970691264,287.20040970691264,True,ok,8192
pkt_10824,flow_ew_j2.28,rsu_1,287.1,287.1,287.2,287.20040983279574,287.20040983279574,True,ok,8192
pkt_10823,flow_ew_j2.27,rsu_2,287.1,287.1,287.2,287.200409754622,287.200409754622,True,ok,8192
pkt_10819,flow_ew_j2.23,rsu_5,287.1,287.1,287.2,287.2004096901015,287.2004096901015,True,ok,8192
pkt_10814,flow_ew_j2.18,rsu_7,287.1,287.1,287.2,287.20040987155204,287.20040987155204,True,ok,8192
pkt_10811,flow_ew_j2.15,rsu_8,287.1,287.1,287.2,287.20040963076633,287.20040963076633,True,ok,8192
pkt_10805,flow_ew_full.4,rsu_10,287.1,287.1,287.2,287.20040963358684,287.20040963358684,True,ok,8192
pkt_10801,flow_ew_full.19,rsu_15,287.1,287.1,287.2,287.2004096331019,287.2004096331019,True,ok,8192
pkt_10690,flow_ew_full.14,rsu_21,285.1,285.1,287.2,287.2004096827191,287.2004096827191,True,ok,8192
pkt_10828,flow_ns_j3.21,rsu_22,287.2,287.2,287.2,287.20040986795425,287.20040986795425,True,ok,8192
pkt_10825,flow_ew_j2.29,rsu_1,287.1,287.1,287.3,287.3004097264447,287.3004097264447,True,ok,8192
pkt_10812,flow_ew_j2.16,rsu_8,287.1,287.1,287.3,287.30040969086247,287.30040969086247,True,ok,8192
pkt_10806,flow_ew_full.5,rsu_10,287.1,287.1,287.3,287.3004099094754,287.3004099094754,True,ok,8192
pkt_10830,flow_ns_j2.25,rsu_12,287.3,287.3,287.3,287.30040986251504,287.30040986251504,True,ok,8192
pkt_10821,flow_ew_j2.25,rsu_15,287.1,287.1,287.3,287.3004096601588,287.3004096601588,True,ok,8192
pkt_10829,flow_ns_j2.18,rsu_16,287.3,287.3,287.3,287.3004096530579,287.3004096530579,True,ok,8192
pkt_10832,flow_ns_j3.25,rsu_18,287.3,287.3,287.3,287.30040961781697,287.30040961781697,True,ok,8192
pkt_10691,flow_ew_full.15,rsu_21,285.1,285.1,287.3,287.30040967956415,287.30040967956415,True,ok,8192
pkt_10831,flow_ns_j3.18,rsu_22,287.3,287.3,287.3,287.3004097732486,287.3004097732486,True,ok,8192
pkt_10833,flow_ns_j3.22,rsu_6,287.4,287.4,287.4,287.40040964036183,287.40040964036183,True,ok,8192
pkt_10807,flow_ew_full.6,rsu_10,287.1,287.1,287.4,287.4004096222358,287.4004096222358,True,ok,8192
pkt_10822,flow_ew_j2.26,rsu_15,287.1,287.1,287.4,287.4004096574084,287.4004096574084,True,ok,8192
pkt_10692,flow_ew_full.16,rsu_21,285.1,285.1,287.4,287.40040970433864,287.40040970433864,True,ok,8192
pkt_10834,flow_ns_j2.22,rsu_3,287.5,287.5,287.5,287.50040973307006,287.50040973307006,True,ok,8192
pkt_10808,flow_ew_full.7,rsu_10,287.1,287.1,287.5,287.50040973995283,287.50040973995283,True,ok,8192
pkt_10827,flow_ns_j2.21,rsu_15,287.2,287.2,287.5,287.5004099021425,287.5004099021425,True,ok,8192
pkt_10707,flow_ew_j2.17,rsu_21,285.1,285.1,287.5,287.5004096400966,287.5004096400966,True,ok,8192
pkt_10809,flow_ew_full.8,rsu_10,287.1,287.1,287.6,287.60040974139196,287.60040974139196,True,ok,8192
pkt_10835,flow_ns_j2.19,rsu_16,287.6,287.6,287.6,287.6004097244534,287.6004097244534,True,ok,8192
pkt_10709,flow_ew_j2.19,rsu_21,285.1,285.1,287.6,287.60040963310195,287.60040963310195,True,ok,8192
pkt_10836,flow_ns_j3.19,rsu_22,287.6,287.6,287.6,287.60040969836825,,False,rx_error,8192
pkt_10837,flow_ns_j2.23,rsu_14,287.7,287.7,287.7,287.7004097704484,287.7004097704484,True,ok,8192
pkt_10839,flow_ns_j3.23,rsu_19,287.7,287.7,287.7,287.70040988711025,287.70040988711025,True,ok,8192
pkt_10710,flow_ew_j2.20,rsu_21,285.1,285.1,287.7,287.7004096555691,287.7004096555691,True,ok,8192
pkt_10838,flow_ns_j3.16,rsu_22,287.7,287.7,287.7,287.7004096867404,287.7004096867404,True,ok,8192
pkt_10711,flow_ew_j2.21,rsu_21,285.1,285.1,287.8,287.8004097064677,287.8004097064677,True,ok,8192
pkt_10712,flow_ew_j2.22,rsu_21,285.1,285.1,287.9,287.9004097307693,287.9004097307693,True,ok,8192
pkt_10842,flow_ns_j2.24,rsu_13,288.0,288.0,288.0,288.00040961046506,288.00040961046506,True,ok,8192
pkt_10840,flow_ns_j2.17,rsu_16,288.0,288.0,288.0,288.00040963351734,288.00040963351734,True,ok,8192
pkt_10845,flow_ns_j3.24,rsu_19,288.0,288.0,288.0,288.00040972537914,288.00040972537914,True,ok,8192
pkt_10722,flow_ns_j3.21,rsu_21,285.2,285.2,288.0,288.0504100376102,288.0504100376102,True,handoff_ok,8192
pkt_10843,flow_ns_j3.17,rsu_22,288.0,288.0,288.0,288.00040960736663,288.00040960736663,True,ok,8192
pkt_10858,flow_ew_full.22,rsu_0,288.1,288.1,288.1,288.10040979392704,288.10040979392704,True,ok,8192
pkt_10857,flow_ew_full.21,rsu_1,288.1,288.1,288.1,288.10040974152287,288.10040974152287,True,ok,8192
pkt_10856,flow_ew_full.20,rsu_2,288.1,288.1,288.1,288.10040965857945,288.10040965857945,True,ok,8192
pkt_10874,flow_ew_j2.24,rsu_4,288.1,288.1,288.1,288.10040993334604,288.10040993334604,True,ok,8192
pkt_10853,flow_ew_full.17,rsu_5,288.1,288.1,288.1,288.10040967256515,288.10040967256515,True,ok,8192
pkt_10848,flow_ew_full.12,rsu_7,288.1,288.1,288.1,288.10040987439135,288.10040987439135,True,ok,8192
pkt_10847,flow_ew_full.11,rsu_8,288.1,288.1,288.1,288.1004098362468,288.1004098362468,True,ok,8192
pkt_10864,flow_ew_full.9,rsu_9,288.1,288.1,288.1,288.100409919939,288.100409919939,True,ok,8192
pkt_10846,flow_ew_full.10,rsu_10,288.1,288.1,288.1,288.1004098186421,288.1004098186421,True,ok,8192
pkt_10860,flow_ew_full.5,rsu_11,288.1,288.1,288.1,288.10040991375786,,False,rx_error,8192
pkt_10854,flow_ew_full.18,rsu_15,288.1,288.1,288.1,288.10040964009664,288.10040964009664,True,ok,8192
pkt_10841,flow_ns_j2.20,rsu_16,288.0,288.0,288.1,288.10040969193926,288.10040969193926,True,ok,8192
pkt_10742,flow_ew_full.13,rsu_21,286.1,286.1,288.1,288.1004096599994,288.1004096599994,True,ok,8192
pkt_10844,flow_ns_j3.20,rsu_22,288.0,288.0,288.1,288.1004097523731,288.1004097523731,True,ok,8192
pkt_10880,flow_ew_j2.30,rsu_0,288.1,288.1,288.2,288.2004097496077,288.2004097496077,True,ok,8192
pkt_10878,flow_ew_j2.28,rsu_1,288.1,288.1,288.2,288.2004098766622,,False,rx_error,8192
pkt_10873,flow_ew_j2.23,rsu_5,288.1,288.1,288.2,288.2004096452381,288.2004096452381,True,ok,8192
pkt_10868,flow_ew_j2.18,rsu_7,288.1,288.1,288.2,288.2004099195151,288.2004099195151,True,ok,8192
pkt_10865,flow_ew_j2.15,rsu_8,288.1,288.1,288.2,288.2004096831947,,False,rx_error,8192
pkt_10859,flow_ew_full.4,rsu_10,288.1,288.1,288.2,288.2004096735241,288.2004096735241,True,ok,8192
pkt_10855,flow_ew_full.19,rsu_15,288.1,288.1,288.2,288.2004096331019,288.2004096331019,True,ok,8192
pkt_10743,flow_ew_full.14,rsu_21,286.1,286.1,288.2,288.20040968271906,288.20040968271906,True,ok,8192
pkt_10882,flow_ns_j3.21,rsu_22,288.2,288.2,288.2,288.20040981954986,288.20040981954986,True,ok,8192
pkt_10879,flow_ew_j2.29,rsu_1,288.1,288.1,288.3,288.30040967977476,288.30040967977476,True,ok,8192
pkt_10866,flow_ew_j2.16,rsu_8,288.1,288.1,288.3,288.3004096394854,288.3004096394854,True,ok,8192
pkt_10861,flow_ew_full.6,rsu_10,288.1,288.1,288.3,288.3004096640374,288.3004096640374,True,ok,8192
pkt_10884,flow_ns_j2.25,rsu_12,288.3,288.3,288.3,288.30040991160763,288.30040991160763,True,ok,8192
pkt_10875,flow_ew_j2.25,rsu_15,288.1,288.1,288.3,288.3004096600566,288.3004096600566,True,ok,8192
pkt_10883,flow_ns_j2.18,rsu_16,288.3,288.3,288.3,288.3004096073907,288.3004096073907,True,ok,8192
pkt_10886,flow_ns_j3.25,rsu_18,288.3,288.3,288.3,288.30040965707786,288.30040965707786,True,ok,8192
pkt_10744,flow_ew_full.15,rsu_21,286.1,286.1,288.3,288.3004096795641,288.3004096795641,True,ok,8192
pkt_10885,flow_ns_j3.18,rsu_22,288.3,288.3,288.3,288.30040972948655,288.30040972948655,True,ok,8192
pkt_10862,flow_ew_full.7,rsu_10,288.1,288.1,288.4,288.4004097025898,288.4004097025898,True,ok,8192
pkt_10876,flow_ew_j2.26,rsu_15,288.1,288.1,288.4,288.4004096562333,288.4004096562333,True,ok,8192
pkt_10745,flow_ew_full.16,rsu_21,286.1,286.1,288.4,288.4004097041435,288.4004097041435,True,ok,8192
pkt_10888,flow_ns_j2.22,rsu_3,288.5,288.5,288.5,288.5004096918793,288.5004096918793,True,ok,8192
pkt_10863,flow_ew_full.8,rsu_10,288.1,288.1,288.5,288.50040969813324,288.50040969813324,True,ok,8192
pkt_10877,flow_ew_j2.27,rsu_15,288.1,288.1,288.5,288.5004097423871,288.5004097423871,True,ok,8192
pkt_10760,flow_ew_j2.17,rsu_21,286.1,286.1,288.5,288.5004096400966,288.5004096400966,True,ok,8192
pkt_10881,flow_ns_j2.21,rsu_15,288.2,288.2,288.6,288.60040994891204,288.60040994891204,True,ok,8192
pkt_10889,flow_ns_j2.19,rsu_16,288.6,288.6,288.6,288.6004096771443,288.6004096771443,True,ok,8192
pkt_10762,flow_ew_j2.19,rsu_21,286.1,286.1,288.6,288.60040963310195,288.60040963310195,True,ok,8192
pkt_10890,flow_ns_j3.19,rsu_22,288.6,288.6,288.6,288.6004096504317,288.6004096504317,True,ok,8192
pkt_10891,flow_ns_j2.23,rsu_14,288.7,288.7,288.7,288.7004097263452,288.7004097263452,True,ok,8192
pkt_10893,flow_ns_j3.23,rsu_19,288.7,288.7,288.7,288.700409931705,288.700409931705,True,ok,8192
pkt_10763,flow_ew_j2.20,rsu_21,286.1,286.1,288.7,288.7004096555691,288.7004096555691,True,ok,8192
pkt_10892,flow_ns_j3.16,rsu_22,288.7,288.7,288.7,288.70040964286335,288.70040964286335,True,ok,8192
pkt_10764,flow_ew_j2.21,rsu_21,286.1,286.1,288.8,288.8004097064675,288.8004097064675,True,ok,8192
pkt_10765,flow_ew_j2.22,rsu_21,286.1,286.1,288.9,288.900409730715,288.900409730715,True,ok,8192
pkt_10896,flow_ns_j2.24,rsu_13,289.0,289.0,289.0,289.00040965050636,289.00040965050636,True,ok,8192
pkt_10894,flow_ns_j2.17,rsu_16,289.0,289.0,289.0,289.0004096155241,289.0004096155241,True,ok,8192
pkt_10899,flow_ns_j3.24,rsu_19,289.0,289.0,289.0,289.0004096777853,289.0004096777853,True,ok,8192
pkt_10795,flow_ew_full.13,rsu_21,287.1,287.1,289.0,289.0004096599994,289.0004096599994,True,ok,8192
pkt_10897,flow_ns_j3.17,rsu_22,289.0,289.0,289.0,289.0004096554823,289.0004096554823,True,ok,8192
pkt_10912,flow_ew_full.22,rsu_0,289.1,289.1,289.1,289.10040983820346,289.10040983820346,True,ok,8192
pkt_10911,flow_ew_full.21,rsu_1,289.1,289.1,289.1,289.1004097908931,289.1004097908931,True,ok,8192
pkt_10910,flow_ew_full.20,rsu_2,289.1,289.1,289.1,289.1004097067678,289.1004097067678,True,ok,8192
pkt_10907,flow_ew_full.17,rsu_5,289.1,289.1,289.1,289.1004096267668,289.1004096267668,True,ok,8192
pkt_10902,flow_ew_full.12,rsu_7,289.1,289.1,289.1,289.10040991988177,289.10040991988177,True,ok,8192
pkt_10901,flow_ew_full.11,rsu_8,289.1,289.1,289.1,289.1004097890687,289.1004097890687,True,ok,8192
pkt_10900,flow_ew_full.10,rsu_10,289.1,289.1,289.1,289.1004097680719,289.1004097680719,True,ok,8192
pkt_10914,flow_ew_full.5,rsu_11,289.1,289.1,289.1,289.10040985950553,289.10040985950553,True,ok,8192
pkt_10908,flow_ew_full.18,rsu_15,289.1,289.1,289.1,289.10040964009664,289.10040964009664,True,ok,8192
pkt_10895,flow_ns_j2.20,rsu_16,289.0,289.0,289.1,289.10040964571544,289.10040964571544,True,ok,8192
pkt_10796,flow_ew_full.14,rsu_21,287.1,287.1,289.1,289.1004096827191,289.1004096827191,True,ok,8192
pkt_10898,flow_ns_j3.20,rsu_22,289.0,289.0,289.1,289.10040970549875,289.10040970549875,True,ok,8192
pkt_10934,flow_ew_j2.30,rsu_0,289.1,289.1,289.2,289.20040979238365,289.20040979238365,True,ok,8192
pkt_10932,flow_ew_j2.28,rsu_1,289.1,289.1,289.2,289.20040992054584,289.20040992054584,True,ok,8192
pkt_10927,flow_ew_j2.23,rsu_5,289.1,289.1,289.2,289.20040960533527,289.20040960533527,True,ok,8192
pkt_10919,flow_ew_j2.15,rsu_8,289.1,289.1,289.2,289.20040973577443,289.20040973577443,True,ok,8192
pkt_10913,flow_ew_full.4,rsu_10,289.1,289.1,289.2,289.20040971365177,289.20040971365177,True,ok,8192
pkt_10909,flow_ew_full.19,rsu_15,289.1,289.1,289.2,289.2004096331019,289.2004096331019,True,ok,8192
pkt_10935,flow_ns_j2.21,rsu_16,289.2,289.2,289.2,289.20040989244984,289.20040989244984,True,ok,8192
pkt_10797,flow_ew_full.15,rsu_21,287.1,287.1,289.2,289.2004096795641,289.2004096795641,True,ok,8192
pkt_10936,flow_ns_j3.21,rsu_22,289.2,289.2,289.2,289.2004097722138,289.2004097722138,True,ok,8192
pkt_10933,flow_ew_j2.29,rsu_1,289.1,289.1,289.3,289.3004096332819,289.3004096332819,True,ok,8192
pkt_10928,flow_ew_j2.24,rsu_5,289.1,289.1,289.3,289.3004098769834,289.3004098769834,True,ok,8192
pkt_10920,flow_ew_j2.16,rsu_8,289.1,289.1,289.3,289.3004096135753,289.3004096135753,True,ok,8192
pkt_10915,flow_ew_full.6,rsu_10,289.1,289.1,289.3,289.30040971096804,289.30040971096804,True,ok,8192
pkt_10938,flow_ns_j2.25,rsu_13,289.3,289.3,289.3,289.30040990609166,289.30040990609166,True,ok,8192
pkt_10929,flow_ew_j2.25,rsu_15,289.1,289.1,289.3,289.3004096600199,289.3004096600199,True,ok,8192
pkt_10937,flow_ns_j2.18,rsu_16,289.3,289.3,289.3,289.3004096429103,289.3004096429103,True,ok,8192
pkt_10940,flow_ns_j3.25,rsu_18,289.3,289.3,289.3,289.30040969678123,289.30040969678123,True,ok,8192
pkt_10798,flow_ew_full.16,rsu_21,287.1,287.1,289.3,289.30040970407816,289.30040970407816,True,ok,8192
