timestamp,bs_id,connected_vehicles,packets_sent,packets_received,avg_rssi,avg_snr,utilization
348.0,4872132537,0,0,0,0.0,0.0,1.1267766322136631e-05
348.0,493556454,0,0,0,0.0,0.0,1.0759725470844258e-05
348.0,5346843788,0,0,0,0.0,0.0,1.1311278897705244e-05
348.0,5354313548,0,0,0,0.0,0.0,1.0578924562586263e-05
348.0,699576768,0,0,0,0.0,0.0,1.0631861254836375e-05
348.0,699576794,0,0,0,0.0,0.0,1.036013080931385e-05
348.0,7287518216,0,0,0,0.0,0.0,1.0681676904975763e-05
349.0,1070314190,0,0,0,0.0,0.0,5.6172795315021296e-05
349.0,11294646345,0,0,0,0.0,0.0,1.6936143562735432e-05
349.0,11294646347,0,0,0,0.0,0.0,1.5089247785652887e-05
349.0,11294646352,0,0,0,0.0,0.0,1.3345727457510547e-05
349.0,11294646355,0,0,0,0.0,0.0,1.2707610139727537e-05
349.0,11302971567,0,0,0,0.0,0.0,1.2254716693922118e-05
349.0,11302992907,0,0,0,0.0,0.0,1.1578432159827536e-05
349.0,11302992908,0,0,0,0.0,0.0,1.301559697962314e-05
349.0,11302992909,0,0,0,0.0,0.0,1.2595050303366997e-05
349.0,11302992910,0,0,0,0.0,0.0,1.2162761283771047e-05
349.0,11303526456,0,0,0,0.0,0.0,1.2356548089304382e-05
349.0,11303526457,0,0,0,0.0,0.0,1.1929912040103104e-05
349.0,11303526458,0,0,0,0.0,0.0,1.1615061143980187e-05
349.0,1148895344,0,0,0,0.0,0.0,1.1382637316508426e-05
349.0,12123831581,0,0,0,0.0,0.0,1.1206106678638265e-05
349.0,12123831582,0,0,0,0.0,0.0,1.1896555243690912e-05
349.0,12123831583,0,0,0,0.0,0.0,1.2096203113518012e-05
349.0,12123831584,0,0,0,0.0,0.0,1.1787426416013455e-05
349.0,12459218189,0,0,0,0.0,0.0,1.157564176875818e-05
349.0,12459243351,0,0,0,0.0,0.0,1.1472599712988116e-05
349.0,12459243352,0,0,0,0.0,0.0,1.116084209558616e-05
349.0,12492308032,0,0,0,0.0,0.0,1.1351343971798407e-05
349.0,12492308040,0,0,0,0.0,0.0,1.1130523740947286e-05
349.0,12492308041,0,0,0,0.0,0.0,1.1183195776254459e-05
349.0,12492308046,0,0,0,0.0,0.0,1.1033155266238573e-05
349.0,12492308047,0,0,0,0.0,0.0,1.1532461821814522e-05
349.0,12492308048,0,0,0,0.0,0.0,1.1652733966294212e-05
349.0,12492308061,0,0,0,0.0,0.0,1.1294085912730628e-05
349.0,12492308063,0,0,0,0.0,0.0,1.0950003757728685e-05
349.0,12492308064,0,0,0,0.0,0.0,1.163398827722324e-05
349.0,12492308147,0,0,0,0.0,0.0,1.1081342065567978e-05
349.0,12492308150,0,0,0,0.0,0.0,1.1418975510610124e-05
349.0,12612408133,0,0,0,0.0,0.0,1.0640300374445743e-05
349.0,12625079624,0,0,0,0.0,0.0,1.0669491120677344e-05
349.0,13072765088,0,0,0,0.0,0.0,1.0863192220828687e-05
349.0,13072765092,0,0,0,0.0,0.0,1.1482832236076597e-05
349.0,13072765094,0,0,0,0.0,0.0,1.0836344166567693e-05
349.0,17327106,0,0,0,0.0,0.0,1.087999339962733e-05
349.0,1835344809,0,0,0,0.0,0.0,1.0606387966351145e-05
349.0,248839215,0,0,0,0.0,0.0,1.0791140036979656e-05
349.0,249075973,0,0,0,0.0,0.0,1.038850146497843e-05
349.0,364626139,0,0,0,0.0,0.0,1.1143101759912533e-05
349.0,4582284826,0,0,0,0.0,0.0,1.0417451175584107e-05
349.0,4872132537,0,0,0,0.0,0.0,1.124547434636958e-05
349.0,493556454,0,0,0,0.0,0.0,1.0746010674961895e-05
349.0,5346843788,0,0,0,0.0,0.0,1.1286188555682634e-05
349.0,5354313548,0,0,0,0.0,0.0,1.055729508649978e-05
349.0,699576768,0,0,0,0.0,0.0,1.0609820035956512e-05
349.0,699576794,0,0,0,0.0,0.0,1.0339454389194266e-05
349.0,7287518216,0,0,0,0.0,0.0,1.0665222304269848e-05
350.0,1070314190,0,0,0,0.0,0.0,5.606027010910077e-05
350.0,11294646345,0,0,0,0.0,0.0,1.6897610921801243e-05
350.0,11294646347,0,0,0,0.0,0.0,1.506007931659326e-05
350.0,11294646352,0,0,0,0.0,0.0,1.3316011441285528e-05
350.0,11294646355,0,0,0,0.0,0.0,1.268953382285838e-05
350.0,11302971567,0,0,0,0.0,0.0,1.223002483440953e-05
350.0,11302992907,0,0,0,0.0,0.0,1.155995290079716e-05
350.0,11302992908,0,0,0,0.0,0.0,1.2984244571312646e-05
350.0,11302992909,0,0,0,0.0,0.0,1.2571596860174363e-05
350.0,11302992910,0,0,0,0.0,0.0,1.2126794889222255e-05
350.0,11303526456,0,0,0,0.0,0.0,1.2331327922855961e-05
350.0,11303526457,0,0,0,0.0,0.0,1.1907015910352964e-05
350.0,11303526458,0,0,0,0.0,0.0,1.1596699004454247e-05
350.0,1148895344,0,0,0,0.0,0.0,1.1359363507838836e-05
350.0,12123831581,0,0,0,0.0,0.0,1.1189423427084676e-05
350.0,12123831582,0,0,0,0.0,0.0,1.186185480349232e-05
350.0,12123831583,0,0,0,0.0,0.0,1.2072214160236956e-05
